glycans,AAA actual,AAA predicted,AAL actual,AAL predicted,ABA actual,ABA predicted,ACL actual,ACL predicted,AIA actual,AIA predicted,AMA actual,AMA predicted,AOL actual,AOL predicted,BPL actual,BPL predicted,CAA actual,CAA predicted,CAL actual,CAL predicted,CFL actual,CFL predicted,CTB actual,CTB predicted,ConA actual,ConA predicted,DBA actual,DBA predicted,DSL actual,DSL predicted,ECL actual,ECL predicted,EEL actual,EEL predicted,G3C actual,G3C predicted,GNL actual,GNL predicted,GSL actual,GSL predicted,HAA actual,HAA predicted,HHA actual,HHA predicted,HPA actual,HPA predicted,LCA actual,LCA predicted,LEL actual,LEL predicted,LFA actual,LFA predicted,LTL actual,LTL predicted,MAL actual,MAL predicted,MNA actual,MNA predicted,MOA actual,MOA predicted,MPL actual,MPL predicted,NPL actual,NPL predicted,PNA actual,PNA predicted,PSA actual,PSA predicted,PSL actual,PSL predicted,PTL actual,PTL predicted,RCA actual,RCA predicted,RPA actual,RPA predicted,SBA actual,SBA predicted,SJA actual,SJA predicted,SNA actual,SNA predicted,STA actual,STA predicted,TJA actual,TJA predicted,TL actual,TL predicted,UDA actual,UDA predicted,UEA actual,UEA predicted,VGA actual,VGA predicted,VVL actual,VVL predicted,WFL actual,WFL predicted,WGA actual,WGA predicted
(3S)Gal(b1-4)(6S)Glc(b1-Sp8,4.2247725,3.46948,2.853665,3.1988106,4.241939,4.747621,1.0,0.0,1.0,0.0,3.6663432,2.3709233,2.9948282,3.1496854,2.3323486,0.0,3.3006756,0.89048374,1.9751872,0.0,2.9806693,2.3140664,7.1159124,5.410479,4.149478,3.008754,2.2476997,2.446535,2.6809623,1.357703,1.531632,0.0,2.5987062,1.0389069,3.7219014,4.5825396,1.0,1.7350459,2.4568503,0.0,2.1165416,0.0,2.654705,1.9182465,1.6752024,0.0,1.7363538,2.86672,3.2318285,5.626238,5.0059996,4.9648457,1.8921677,3.2032306,31.729513,16.69353,2.997943,2.1316624,2.2561772,0.0,5.0430493,4.4746456,1.7661766,2.232447,2.1886277,2.1220922,2.5188968,3.9838445,3.6581173,1.5876877,2.5104787,3.3357794,4.599777,0.0,2.4316256,2.7632864,1.5094295,0.0,1.1296744,0.46939382,1.0,4.7350388,3.8230455,7.8354454,2.3542793,3.0789497,2.3617294,1.5308847,3.4132936,3.8777251,1.0,0.0,4.849633,4.749465,1.3474162,0.0,2.8497477,0.0,3.6553926,7.951458
(3S)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp8,3.2413585,2.5167737,32.504723,30.853607,3.5697014,3.9493847,2.0904803,0.0,1.0,0.0,1.7188191,2.895708,23.95098,23.771374,1.0,0.0,2.5522227,0.0,2.972873,0.0,2.203675,5.156868,7.6538787,5.179297,4.6526318,2.4306843,4.2950587,3.1339235,1.3516167,2.5251715,1.0,0.0,1.9111007,3.751956,2.8839931,4.6258492,1.0,1.5197129,1.0,0.54049623,2.836034,0.0,1.0,2.0327928,2.2501135,0.8293123,1.7539421,2.9319148,1.6167926,4.742597,3.1104271,4.359604,1.0,4.441724,1.0,4.781431,1.3558955,2.290855,1.9363633,0.5419723,6.069121,5.285261,1.0,2.505428,1.0,0.0,2.324468,3.200185,1.7926345,0.0,1.7043774,4.8794847,4.252153,0.0,1.3348231,3.0273085,1.0,0.0,1.0,0.38365245,4.739009,0.0,1.7358173,4.886616,2.5913148,0.0,1.482178,0.0,1.7798183,3.306793,1.0,0.0,2.3566914,3.418909,2.1093366,0.0,1.0,0.0,3.0934618,5.048005
(3S)Gal(b1-3)GalNAc(a1-Sp8,3.6227589,2.5934722,1.0,1.8558112,27.579895,9.221494,33.85421,13.3740635,33.742886,25.891197,3.145284,2.991024,3.419205,3.458871,1.5353917,2.8847375,2.5838895,0.0,2.6707227,0.0,35.361156,31.466635,4.1105814,4.817316,1.0,2.0024261,1.0,1.4271026,1.4603852,0.0,1.0,0.0,2.194684,0.011170745,2.451902,4.6929417,1.477085,1.5369407,1.0,0.9172382,34.857456,2.9278889,6.0910707,7.259532,18.967203,10.327654,1.0,2.9109862,2.5987592,0.0,6.919313,6.4917383,1.72554,3.3998835,2.9472752,5.009005,2.160002,2.174209,1.5084742,2.388985,30.296335,24.404749,2.881155,3.0565176,1.0,14.170559,1.8899516,3.6540146,2.5121422,0.0,2.7103887,2.97236,4.042037,5.744051,3.5002892,3.0558639,1.0,0.0,1.3887707,0.0,2.8401403,0.0,2.5712185,1.8706353,2.1035297,2.9997165,2.174106,0.0,3.4074957,2.324411,1.0,0.0,4.06437,4.267248,2.9341223,0.0,2.9594765,0.0,5.2631454,0.0
(3S)Gal(b1-3)GlcNAc(b1-Sp0,3.1365623,2.0338964,1.0,3.411194,4.1613398,4.773999,1.0,0.0,1.0,6.0505667,2.174839,1.430527,3.5812562,4.303884,1.0,0.0,1.0013481,0.0,1.9264985,0.0,34.181988,20.90794,1.0,5.29471,1.0,2.238311,1.0,0.4676001,1.0,2.5940528,1.0,0.0,1.9461616,1.267686,4.925305,5.3309307,1.0,1.7383691,1.0,0.74391973,1.0,2.5604813,1.5692264,3.3200965,1.0,0.0,1.5836054,0.0,1.0,5.6012855,3.43024,5.1641583,1.0,2.6127787,8.19397,9.955613,1.7032005,2.1456513,1.9429462,5.2530603,1.6503886,10.657746,2.2173169,1.834961,1.0,0.0,1.9602225,0.0,2.1332648,0.0,2.1911247,3.5772622,4.2223034,5.7701144,1.7023525,2.2086558,1.0,0.0,1.0,0.3658625,2.5148923,0.0,3.2343779,6.976445,2.2996645,1.8724929,2.0332866,0.0,2.4036908,5.231264,1.0,0.0,2.3408897,3.7819333,1.0,0.0,1.0,0.0,3.6574228,6.1829214
(3S)Gal(b1-3)GlcNAc(b1-Sp8,4.1534195,2.1738682,1.0,2.204505,2.8275323,5.208955,1.0,0.0,1.0,4.328498,2.3672564,2.007367,9.016005,2.7210484,1.0,0.0,4.8465033,0.0,2.0935953,0.0,35.095734,21.058327,5.8340054,4.330263,1.0,0.13756093,1.0,0.5401697,1.4068668,2.006454,1.0,0.0,1.0,2.177353,4.996931,5.867122,1.0,1.2546209,1.0,0.0,2.5784123,0.0,1.0,2.3960876,1.0,4.0033846,2.0573049,1.0659499,2.2133112,4.0135517,4.8709483,4.8566265,1.7401845,2.2157567,7.102117,8.727497,1.5800217,1.8107756,1.865595,6.75871,2.35814,7.1091332,1.0,1.5505611,1.0,0.0,1.7644197,1.9491826,1.958816,0.0,1.999454,5.946165,5.4567623,5.6391053,2.678429,2.1219542,1.0,0.0,1.005882,0.7243817,1.0,0.0,2.4879055,5.377346,2.5961518,0.0,2.0187836,0.0,2.5470374,4.5086994,1.0,0.0,3.7809305,3.148096,1.0,0.0,1.2135614,0.0,2.2432208,7.9969254
(3S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,3.2394497,3.2804694,32.025047,31.753147,5.5573344,2.531693,8.233574,5.970584,1.0,0.0,2.8362112,2.7976453,26.06575,24.655209,2.0156522,0.542524,3.218593,0.0,2.5366378,0.0,8.754644,4.080542,6.5074587,5.1625566,1.0,2.454212,1.7005448,2.7608128,1.6552451,2.4286342,1.0,0.0,2.24784,2.2379909,3.5805016,3.3132296,2.1060972,1.1326652,1.0,1.4888306,3.2743201,0.0,2.562885,2.1802335,1.9463091,3.2355735,2.311026,1.4993281,2.4932444,3.5685613,4.3461227,4.3337917,2.1797996,4.7755146,1.0,8.071429,3.3896935,2.65265,3.0567243,0.0,7.8351746,6.3857794,2.4340796,2.0613453,2.1769652,0.0,3.208981,2.9042804,2.4538534,0.0,2.561509,2.908416,4.7662797,0.0,2.4294915,2.6138225,1.0,0.0,2.4955614,0.7159251,1.0,0.0,6.311121,4.4260387,3.727372,0.4358312,3.1570432,0.0,3.2356193,3.4388165,1.0,0.0,4.1446414,3.4331875,1.8209009,0.0,2.0466294,0.0,2.5844223,4.575568
(3S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp8,3.153907,4.039944,32.304188,31.032259,2.3077042,3.972185,13.044698,3.7596164,2.37395,0.0,2.9745975,2.2004802,26.585571,23.939707,1.0,0.0,1.108705,1.5640373,1.0,0.9334566,1.0,6.2542615,5.5293317,5.1066656,1.0,2.4053245,1.0,2.6396158,1.0,1.5261985,1.0,0.0,1.6855435,1.7613268,2.7252457,3.584962,1.0,0.97362256,1.0,1.8423234,1.0,0.0,1.9966486,1.8760303,1.0,3.542268,1.93233,1.7340251,1.7954618,2.8151844,2.7694554,4.95092,2.380875,4.4697723,6.272243,8.407154,1.6514863,3.0634573,1.6308625,0.0,7.58555,8.467968,1.7178963,1.5077671,2.2904534,0.0,1.3107201,2.8576574,1.1423819,3.4225678,2.3606832,2.1893713,3.684967,0.0,1.0,3.3863194,1.0,0.0,1.0,0.5650034,6.9527154,3.6341813,2.186817,4.984503,2.5355184,4.244329,1.1270038,1.548175,2.329838,2.5532384,1.0,0.0,4.7110696,3.4737444,1.0,0.0,2.027473,0.0,1.5133585,4.4050817
(3S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,4.2850304,7.6470046,1.0,3.6036594,9.193845,1.421351,1.0,0.0,1.0,0.0,2.8283129,1.6460719,2.9905293,3.6087155,1.0,0.0,3.4751925,0.42121613,2.5606945,0.0,3.080516,0.0,3.6849124,3.7862792,4.724309,0.028980494,1.0,1.4423277,9.835843,11.500716,1.0,1.9603772,2.2267346,2.1703484,7.9396095,5.4881473,1.0,1.1353519,1.0,0.0,1.6101856,0.0,2.1963024,1.5243894,1.0,1.0846419,1.1920012,3.1862206,30.263102,28.078835,5.86242,5.1831026,1.2311134,1.3575958,34.19083,23.107931,1.9550647,2.038599,2.1255753,0.0,2.6235144,0.0,2.201779,2.3687844,1.0,0.0,2.4523592,3.2147489,3.969957,0.0,2.4667518,2.2597473,4.05464,6.9804697,1.0,3.0766087,1.0,0.0,1.0,3.5386913,1.0,0.0,23.771847,24.056734,2.7298193,0.0,2.3172941,0.0,16.552393,14.894235,1.0,0.75573397,4.698898,3.7366831,1.753121,0.0,1.4991626,0.0,20.593237,23.357742
(3S)Gal(b1-4)(6S)GlcNAc(b1-Sp8,4.0469193,8.333764,3.3966858,2.057842,1.8915483,2.3074985,1.0,0.0,1.0,0.0,2.4027746,1.092696,2.6075115,2.3914864,1.0,0.0,1.8770887,0.0,1.5392598,0.0,1.0,0.0,4.470984,4.642855,1.0,1.8214794,1.0,1.6757722,13.492659,11.196579,1.0,0.6970017,1.795061,1.7691133,9.021623,5.473707,1.0,0.85992515,1.0,0.0,1.0,0.0,1.8979988,0.9946073,1.0,0.0,1.023056,3.2641084,30.572365,28.10471,4.400303,5.453665,1.0,2.249199,34.466717,19.83791,2.3400743,2.309875,1.5821419,0.0,5.6438217,0.0,2.5919127,1.7792684,1.0,0.0,1.5442137,3.526978,4.1381693,1.4691843,1.5429895,0.0,4.501123,6.167764,1.8129797,2.3068812,1.9334117,0.0,1.0,4.2147274,1.0,0.0,26.11121,23.63991,2.6762679,2.663121,1.962445,0.0,19.150564,13.816559,1.0,0.0,5.6135983,3.6912045,1.7289199,0.0,1.540532,0.0,26.623276,21.561153
(3S)Gal(b1-4)GlcNAc(b1-Sp0,4.134217,6.965214,1.0,1.5704545,3.8952346,3.4849563,1.0,0.0,1.0,0.0,2.4156215,1.8891075,3.078617,2.5130215,1.9142897,0.0,4.492442,0.0,1.9893202,0.0,1.0,5.8148575,3.879416,3.5212998,1.0,1.3499626,1.0,1.2800946,13.341635,10.9166565,2.4751143,0.0,1.0,1.7985735,5.339723,5.752188,1.0,1.3193703,1.0,0.017014503,1.0,0.0,1.8884503,1.3140178,1.8849691,0.0,2.0808213,0.0,31.337873,29.497387,4.1778326,4.477194,1.2614836,1.8196075,33.94102,17.220732,1.3353608,2.3502946,2.2056346,0.0,3.0398028,1.3088421,2.1837823,2.4064915,1.0,0.0,2.0154102,0.0,3.8418229,0.0,1.8978763,0.46346855,5.0947456,4.5951796,1.0,1.7911872,1.0,0.0,1.0,1.8163929,1.0,0.0,25.964432,24.097696,3.9081378,1.9209409,1.306335,0.0,14.036834,13.874935,1.0,0.0,3.8854768,3.1256886,1.860972,0.0,4.0465026,0.0,25.190722,23.806734
(3S)Gal(b1-4)GlcNAc(b1-Sp8,4.0826483,7.1537194,3.2433481,0.30679464,3.8948255,3.3491797,1.0,0.0,1.0,0.0,2.4394338,2.5107915,2.4199665,2.1758103,1.0,0.0,2.8837137,0.0,2.37416,0.0,3.3411193,3.2569203,3.2131007,3.4523473,1.0,0.6125387,1.0,1.4358485,10.502651,10.104308,1.0,0.0,1.0,2.2051442,4.9573903,6.187003,1.0,1.238143,1.0,0.0,2.8178148,0.0,2.150144,1.4969807,2.0872335,0.0,1.2102023,1.7415029,27.786999,27.90915,6.335677,4.019446,1.0,1.5101029,31.703796,16.324203,2.7839656,2.6299815,2.2694268,0.0,2.1998467,0.95415545,2.2135663,2.3717752,2.193325,0.0,1.9045734,1.9361489,3.5894244,0.0,2.2020884,0.0,5.190446,2.9781377,2.9959567,1.7188468,1.0,0.0,1.0996349,2.547571,3.8100479,0.0,25.225761,22.165161,2.7032561,1.94333,1.9038886,0.0,15.857874,12.981612,1.0,0.0,3.6487436,3.1067324,2.2294843,0.0,1.0,0.0,23.816866,22.661371
(3S)Gal(b1-Sp8,2.876153,0.9630783,2.79839,3.313942,3.216897,8.591994,1.0,0.7836814,1.0,6.7894473,2.1571279,3.56804,3.1029205,4.475046,1.6628143,0.0,1.4767412,0.0,1.7829773,0.0,5.7489953,18.345058,4.51031,3.798749,1.0,4.0346737,1.0,0.5164224,2.1069272,2.820164,1.0,0.0,2.1440632,0.49551317,2.8467646,5.382954,1.9685067,1.3421428,1.0,2.2717376,2.6008332,0.83819747,1.7262422,3.4443114,1.9692763,3.0596275,1.5538372,1.5295641,1.7768592,3.8130221,3.964789,4.3716164,1.880038,2.5409465,1.0,8.006073,2.5724192,3.672173,1.886504,1.3555582,2.7712784,10.67309,2.5217423,1.9893558,2.7682793,0.0,1.0,2.5635486,1.7135736,1.8964264,1.0130295,1.1192987,3.129242,5.0093718,2.6704202,2.539123,2.1160393,0.0,1.0,0.0,4.0774937,1.7280083,2.2871034,5.4664874,2.6883333,5.8030086,1.0,0.0,3.7795713,3.7332337,1.0,0.0,2.3470113,3.4512289,1.4145923,0.0,1.0,0.0,3.422559,9.644602
(6S)(4S)Gal(b1-4)GlcNAc(b1-Sp0,2.8189101,2.4953465,2.0097318,0.0,5.2555933,1.507189,1.0,0.0,1.0,0.0,2.4452524,0.0,2.0947506,0.0,1.0,0.0,1.0,0.0,2.0504103,0.0,2.1507947,2.7503257,3.1999812,3.86588,5.5905304,0.0,1.32795,0.53583074,1.6969178,0.624434,1.0,0.0,1.0,3.5392966,2.7824044,3.3693814,2.135215,1.0559583,1.0,0.0,1.7815818,0.0,1.0,0.80277336,1.094386,0.0,1.0,0.0,1.0,7.9462023,3.619465,4.0573063,1.0,1.7089643,2.0433834,10.28525,2.4511712,1.8093609,2.3798368,0.0,2.4548357,0.0,1.7926111,1.2982706,1.0,0.0,2.692817,0.0,1.6659728,3.9143863,1.7961982,3.2283106,4.3234115,17.766525,1.0,1.4813135,1.0,0.0,1.9388294,0.0,1.0,11.986066,1.779542,7.8497133,3.4975085,6.778289,1.7418616,0.0,2.4266179,4.9328146,1.0,0.0,2.2662349,3.8955655,1.0,0.0,1.0,0.0,4.9603066,10.942484
(4S)Gal(b1-4)GlcNAc(b1-Sp8,4.4569397,1.3477954,1.0,0.107263684,2.2349315,2.6823142,1.0,0.0,1.0,0.0,2.47568,1.2407141,2.5137086,1.9522161,1.416389,0.0,1.9760668,0.0,1.0,0.0,5.190881,0.97813034,2.9042604,4.014208,1.0,1.0977985,1.0,0.8482648,15.426582,2.3256888,1.0,0.0,1.8667747,1.9780239,2.033057,3.4125507,1.0,1.3014777,1.0,0.0,2.0485733,0.0,1.0,1.2126596,2.0489724,0.0,2.7158453,0.0,29.034454,6.858386,4.170601,3.1920142,2.5209835,2.0127964,10.808126,8.865675,1.0,2.4686913,2.2332067,0.0,2.0070171,0.441388,1.6550686,1.5908836,1.0,0.0,1.6284369,0.16175807,1.7530477,0.0,2.1556406,0.0,3.4554524,7.903509,1.0,2.0522683,1.0,0.0,2.1378639,0.0,1.0,2.2034354,26.03534,6.8655863,2.2641463,2.4016652,1.5827043,0.0,13.859163,3.9967918,1.0,0.0,2.1079311,3.073175,1.6313542,0.0,1.0,0.0,23.746588,6.8730063
(6P)Man(a1-Sp8,4.596824,3.512788,3.475403,1.301796,6.073839,4.0256863,2.440555,1.1919259,1.0,0.0,2.5221171,1.4742334,3.3188922,2.2698562,2.3695502,0.0,2.1996884,1.7011845,2.3419309,0.693843,4.528212,5.3601675,4.7617717,4.3279543,1.0,9.252184,2.4567811,1.6940653,1.0,0.43617204,1.5628996,0.0,1.0,2.0738392,2.8449845,3.032621,1.0296065,2.4607215,1.0,1.0502996,2.8285608,0.8357566,2.524584,3.121427,2.3090804,1.2591286,2.849994,5.6623783,3.0785627,0.0,5.028445,3.2154207,3.103379,1.7670155,1.065947,1.968797,2.418051,1.384691,2.1685522,3.5991702,2.1045349,3.7735875,2.3828406,4.209632,1.0,0.0,2.0990303,3.9919407,2.7476652,3.1156867,3.0510442,2.2756238,3.4461765,4.2446065,2.874271,2.5225828,1.0,0.0,1.5398505,1.4620731,4.4029336,4.3262234,3.3400462,0.8671521,4.3021173,3.6044536,1.5370655,0.0,2.8255255,1.7916833,1.0,0.0,2.7695596,4.300811,2.275282,0.0,1.4782453,0.0,5.975092,0.7368643
(6S)Gal(b1-4)Glc(b1-Sp0,4.0181518,2.6424317,1.0,0.0,3.2271934,2.5890665,2.4347715,0.0,1.0,0.0,1.6988776,2.604485,2.4009125,1.0327494,1.8813432,0.0,2.2650628,1.8453339,1.0,1.7436836,5.2260284,3.8471193,5.102977,4.734406,1.0,1.754637,1.0,1.6739972,1.0,0.0,1.0,0.0,1.0,1.5820752,2.6166923,2.1852157,1.1906918,1.1020874,1.7847451,0.0,2.531985,0.0,1.0,1.6458434,2.6128519,0.0,1.4193363,0.0,3.1476703,0.0,4.770343,4.700593,3.0352833,2.115553,2.093795,9.527567,3.1005507,2.0896564,1.7316782,1.9452318,1.7721909,2.5246515,2.0221374,1.9832879,1.5939485,0.0,2.6310863,0.0,1.679822,6.6210384,3.0972774,1.1465535,32.339336,27.25786,2.6629837,1.7048825,2.2616384,0.0,1.0,0.0,17.157995,17.260593,2.6958451,0.725423,7.5278826,8.098596,1.8660642,0.0,2.6987145,0.0,1.0,0.0,5.2071414,4.528305,1.3848103,0.0,2.4593217,0.0,5.0932727,1.3670554
(6S)Gal(b1-4)Glc(b1-Sp8,4.0436697,2.6424317,1.0,0.0,3.3407183,2.5890665,2.3487635,0.0,1.0,0.0,2.8958483,2.604485,2.6681828,1.0327494,1.0,0.0,2.3539965,1.8453339,3.2107515,1.7436836,3.0491757,3.8471193,6.250349,4.734406,1.0,1.754637,1.788283,1.6739972,1.0,0.0,2.5267737,0.0,1.8289381,1.5820752,2.5809143,2.1852157,1.939946,1.1020874,1.0,0.0,3.38119,0.0,1.691806,1.6458434,1.4835916,0.0,2.0925472,0.0,2.226728,0.0,4.7424617,4.700593,1.0,2.115553,5.1778016,9.527567,2.3676965,2.0896564,2.4702432,1.9452318,1.0,2.5246515,1.4888883,1.9832879,3.0607352,0.0,3.0079474,0.0,1.6631879,6.6210384,2.1029022,1.1465535,32.358395,27.25786,1.0,1.7048825,1.0,0.0,1.9758235,0.0,15.490466,17.260593,2.494725,0.725423,9.063953,8.098596,1.8056918,0.0,2.748228,0.0,1.0,0.0,5.626961,4.528305,2.3528998,0.0,1.0,0.0,4.2304378,1.3670554
(6S)Gal(b1-4)GlcNAc(b1-Sp8,3.2316687,3.5619068,1.0,0.0,2.489496,3.144678,1.0,0.0,1.0,0.0,1.0,2.844887,2.0131426,1.3004258,1.5062333,0.0,1.0,3.2835689,1.0,2.8815842,4.6187015,5.9044795,3.0181546,3.797352,1.0,2.005591,1.0,0.0,1.0,0.0,1.0,1.6947588,1.0,2.3756602,3.3860486,2.2161152,1.0,1.1153401,1.0,0.0,1.0,0.0,1.7963196,1.342387,1.0,0.0,1.8125968,0.0,4.386645,3.265728,5.406623,3.617707,2.1055279,1.3841043,18.54921,8.310464,2.6048112,2.9609628,2.350733,0.0,1.9137324,2.0758877,1.5178461,1.8498541,1.0,0.0,2.3762338,0.0,2.2662349,6.076621,2.360855,0.0,34.36884,32.58669,1.849067,0.9391509,1.0,0.0,2.214527,0.0,29.191557,17.746473,8.11628,5.6943746,9.658089,8.65166,1.0,0.0,2.060878,2.9947915,1.0,0.0,4.435427,4.413444,1.0,0.0,1.0,0.31801772,10.146534,11.811308
(6S)Gal(b1-4)(6S)Glc(b1-Sp8,3.7647884,3.5483572,1.7069353,1.4498156,3.6924865,2.8604722,1.854021,0.0,1.0,0.0,2.7163503,2.079978,3.2568831,2.603557,1.0,0.0,2.1514215,2.7098887,1.0,2.423611,1.0,2.6228251,6.8358006,5.410198,7.0356507,2.8568335,1.0,1.9186851,1.0,0.0,2.047733,0.0,2.4665997,0.78342015,2.5239446,2.4345267,1.0157909,0.6908594,2.4618006,0.0,1.9386897,0.0,2.0949101,1.0868152,1.0,0.0,2.5965066,2.5111475,2.3675182,0.0,4.237034,4.7747893,1.9793394,3.1225603,6.181114,10.6013365,1.4650707,1.55474,1.7824739,0.0,2.1612196,4.2673407,4.07659,1.0396235,1.0,0.0,2.4722028,3.5949426,2.3709683,5.85704,2.5443254,3.3382368,34.030834,0.0,3.201531,2.1498537,1.0,0.0,2.4133315,0.7897403,28.373995,15.070862,2.5800796,0.26480228,8.205236,7.236315,1.0,3.1027617,2.432333,0.18966392,1.0,0.0,5.78315,4.6652193,1.3609129,0.0,1.1951658,0.9654329,6.7585535,1.8775734
Neu5Ac(a2-3)(6S)Gal(b1-4)GlcNAc(b1-Sp8,3.590135,3.5775669,32.13501,5.671835,2.3508055,0.0,9.047258,0.0,1.0,0.0,2.0863342,0.1586225,25.07085,5.5631,1.0,0.0,2.7920437,0.0,1.0,0.0,3.1213322,0.0,1.9449618,4.2826514,1.0,0.0,1.0,1.9114182,1.0,2.2307248,1.0,0.0,1.6264421,0.3948196,3.2938738,2.2805758,1.0,0.8178547,1.0,0.0,1.0,0.0,1.4051553,0.0,1.0,0.0,2.2627945,0.0,2.1761034,18.51668,4.3214726,4.0935984,20.563604,1.7329302,9.482896,8.274864,1.9333404,0.16277504,1.0,0.0,10.623541,0.0,1.0,1.0268052,1.0,0.0,1.4485638,0.37397122,1.0,3.2127407,2.47449,1.1351253,2.5495846,15.746946,1.0,1.0866561,1.0,0.0,1.0,0.8590651,1.0,13.443356,3.486869,14.832403,2.2971137,6.618474,1.1862078,0.0,2.0560796,7.0957975,1.0,0.0,2.458121,3.5775924,1.0,1.6753181,1.2420185,0.0,15.3655815,17.871187
(6S)GlcNAc(b1-Sp8,5.3342743,8.931265,1.0,2.4120023,3.4452233,8.6148205,1.0,0.0,1.0,0.0,2.8654795,2.9706516,3.429049,3.9072042,1.0,0.0,2.3033898,2.995681,1.0,3.7574606,1.0,16.344574,3.4596655,3.5527928,1.0,2.543531,1.0,0.5807545,1.0,0.0,2.8255162,0.0,1.5489448,0.5522717,2.373684,3.2572484,1.6491885,0.9959404,1.0,0.0,2.2403405,0.0,1.4096569,1.0887566,1.7061055,0.0,1.5677528,0.0,1.7383581,0.0,3.6990745,3.7171898,1.0,1.5233893,12.784613,7.725258,3.3274426,2.8915687,2.2107804,0.0,2.1241338,3.3228042,2.0689168,1.8673646,3.3135743,0.0,1.9908394,0.0,1.0,0.0,1.1530167,2.4137232,3.6008003,13.440941,1.0598395,2.626266,1.0,0.0,1.6262593,1.3271958,1.0,10.709697,5.3674297,1.707938,2.6720936,7.9138575,2.230406,1.9507351,1.0,0.0,1.0,1.8902428,2.6476102,3.547124,2.2105043,0.0,1.0,0.0,30.852114,18.963203
"Neu5,9Ac2(a1-Sp8",4.6945744,3.521723,1.0,2.182265,2.7038171,4.9805527,1.0,4.683262,1.0,9.260117,1.100296,2.6682134,2.7622135,3.702424,1.0,0.0,2.0532668,2.751845,1.0,3.2321978,2.993907,14.601896,1.0,4.276173,2.1523986,5.56375,1.0,1.0284507,1.6272545,0.0,1.0,0.0,1.0,0.0,2.1281362,0.84028417,1.0,1.8600453,1.0,2.961682,1.0,3.9437094,1.0,3.4354856,1.0,3.3515239,1.9312313,2.2644053,2.75627,0.0,2.979176,3.9015145,1.0,2.352768,1.0,2.1539598,3.0070198,2.7554784,2.3146203,0.0,2.4393036,10.059216,1.9962242,2.7221513,1.0,0.0,1.0,2.177399,1.8055308,1.2904506,2.4772496,1.618038,1.0,0.0,1.8465922,1.8959408,1.0,0.0,1.0,0.022521079,1.0,5.326733,1.0,0.0,2.220524,2.8990333,1.0,1.4046686,1.5615406,1.1515896,1.0,0.0,2.371426,3.440311,1.7406522,0.0,1.0,0.0,7.1457896,2.6919656
"Neu5,9Ac2(a2-6)Gal(b1-4)GlcNAc(b1-Sp8",1.663236,3.7284765,1.7369201,0.0,1.0,4.277236,1.0,0.0,1.0,0.16687131,1.516271,2.7957864,2.0414536,3.5766392,1.0,0.0,2.6604652,3.3090477,1.8708215,5.168679,3.2483077,11.203833,2.991596,4.562991,1.0,3.6270006,1.0,1.0275531,1.1882298,0.0,1.0,0.0,1.9361566,1.3615545,1.8955737,2.9584367,1.0,1.1750606,1.0,0.0,1.0,0.0,1.0,1.9765787,1.299255,0.0,1.0,0.0,1.4579704,0.0,2.6728253,3.9495363,1.0,1.7661006,1.0,4.4628544,2.517066,2.8084505,1.5695783,0.0,4.1753135,4.611002,1.2424558,2.678299,1.4537438,0.0,1.6376177,0.0,17.77664,22.71818,1.6895816,0.0,15.371761,29.895937,2.2064772,1.7527294,1.798641,0.0,1.4696069,0.0,34.141075,33.475132,4.7210054,2.2132518,18.998526,21.568705,1.2474616,0.0,2.2509725,1.8621714,1.0,0.0,2.4451535,3.6855721,2.229486,0.0,1.0621934,0.0,4.534116,5.532159
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.2299123,3.4715886,2.6862469,2.7075093,4.3135657,7.7983747,1.0,0.0,3.52457,0.0,32.474762,35.49154,2.5292473,6.9486194,2.0383775,0.0,12.846539,13.648556,15.300903,26.31049,10.387282,7.400242,5.258932,4.245864,32.79607,36.323853,1.0,2.294149,7.851482,10.102879,2.118974,0.0,1.5286137,2.3515382,3.8798208,3.6004145,19.937124,15.886009,3.4091916,4.824667,2.591563,5.7792907,18.294806,16.620626,2.408388,2.644806,7.592875,20.037853,24.541592,30.030592,4.2344728,5.062489,2.880227,2.4423172,1.0,0.0,29.981083,28.799423,3.8730495,2.2320154,3.1104228,1.0627036,25.861248,25.941456,3.336483,0.0,4.656403,13.052479,3.0127559,6.0132804,2.4455466,4.2547393,4.0122385,14.32107,2.5703852,0.25248575,2.9967902,0.0,2.7345936,2.2751582,2.7534206,5.1190567,12.082575,18.778042,3.5178368,4.7536244,4.557517,12.9140005,26.36441,26.945454,1.0,0.0,4.006573,4.7484517,2.7796679,0.0,2.2784166,2.71893,20.811523,24.253351
